Tempo,Rco,Rno2,Rnh3,T,H,Fase
655246,2.521,2.949,2.022,24.10,45.70,Recuperacao2
657277,2.102,2.217,1.848,24.10,45.69,Recuperacao2
659308,2.586,2.235,1.725,24.10,45.68,Recuperacao2
661339,2.070,1.965,1.593,24.10,45.68,Recuperacao2
663370,2.598,3.034,2.058,24.10,45.70,Recuperacao2
665401,2.219,2.140,1.767,24.10,45.67,Recuperacao2
667432,2.893,2.598,1.691,24.10,45.66,Recuperacao2
669463,2.086,2.365,1.732,24.09,45.69,Recuperacao2
671494,3.320,2.453,1.814,24.09,45.68,Recuperacao2
673525,2.279,2.343,1.902,24.09,45.69,Recuperacao2
675556,1.923,2.140,1.474,24.09,45.71,Recuperacao2
677587,2.860,2.683,2.000,24.09,45.69,Recuperacao2
679618,2.086,2.614,1.892,24.09,45.72,Recuperacao2
681649,2.182,2.160,1.807,24.09,45.71,Recuperacao2
683680,2.473,2.634,1.944,24.09,45.74,Recuperacao2
685711,3.617,3.685,2.284,24.09,45.73,Recuperacao2
687742,2.174,2.253,1.728,24.08,45.72,Recuperacao2
689773,2.806,3.111,2.116,24.09,45.71,Recuperacao2
691804,2.177,2.393,1.598,24.09,45.73,Recuperacao2
693835,3.611,2.968,2.054,24.09,45.71,Recuperacao2
695866,2.217,2.337,1.788,24.09,45.71,Recuperacao2
697897,2.253,1.900,1.515,24.09,45.72,Recuperacao2
699928,2.237,2.279,1.931,24.08,45.73,Recuperacao2
701959,2.640,2.806,2.040,24.08,45.74,Recuperacao2
703990,2.091,2.029,1.639,24.08,45.74,Recuperacao2
706021,2.271,2.263,1.799,24.07,45.72,Recuperacao2
708052,2.911,2.669,1.925,24.07,45.75,Recuperacao2
710083,3.675,3.427,2.232,24.06,45.75,Recuperacao2
712114,2.263,1.931,1.592,24.06,45.77,Recuperacao2
714145,2.031,2.194,1.588,24.06,45.78,Recuperacao2
716176,2.148,2.100,1.864,24.06,45.78,Recuperacao2
718207,2.809,2.723,2.105,24.06,45.80,Recuperacao2
720238,2.107,2.266,1.642,24.05,45.81,Recuperacao2
722269,2.450,2.750,1.935,24.05,45.82,Recuperacao2
724300,1.967,2.152,1.523,24.05,45.84,Recuperacao2
726331,2.764,2.617,2.056,24.05,45.82,Recuperacao2
728362,2.167,2.242,1.575,24.05,45.85,Recuperacao2
730393,2.362,2.605,1.917,24.05,45.83,Recuperacao2
732424,3.869,3.239,2.245,24.04,45.85,Recuperacao2
734455,2.105,2.126,1.588,24.04,45.84,Recuperacao2
736486,2.289,2.131,1.832,24.05,45.82,Recuperacao2
738517,2.292,2.444,1.854,24.04,45.85,Recuperacao2
740548,2.412,2.602,1.955,24.04,45.82,Recuperacao2
742579,2.167,2.527,1.834,24.04,45.82,Recuperacao2
744610,2.476,2.521,1.961,24.04,45.82,Recuperacao2
746641,2.318,2.401,1.886,24.04,45.81,Recuperacao2
748672,2.621,2.713,2.051,24.04,45.81,Recuperacao2
750703,2.536,2.521,1.935,24.03,45.82,Recuperacao2
752734,2.580,2.686,2.000,24.03,45.80,Recuperacao2
754765,2.683,2.911,2.007,24.03,45.82,Recuperacao2
756796,2.774,2.653,1.967,24.03,45.81,Recuperacao2
758827,2.750,2.683,2.007,24.02,45.84,Recuperacao2
760858,2.627,2.447,1.784,24.02,45.83,Recuperacao2
762889,2.098,2.401,1.822,24.01,45.85,Recuperacao2
764920,2.533,2.650,1.858,24.01,45.86,Recuperacao2
766951,4.230,3.691,2.373,24.01,45.87,Recuperacao2
768982,2.056,2.002,1.590,24.01,45.87,Recuperacao2
771013,2.209,2.098,1.774,24.01,45.88,Recuperacao2
773044,2.785,3.128,1.961,24.01,45.86,Recuperacao2
775075,1.970,1.942,1.482,24.01,45.88,Recuperacao2
777106,2.128,2.143,1.708,24.01,45.88,Recuperacao2
779137,2.398,2.558,2.018,24.01,45.88,Recuperacao2
781168,2.676,2.621,2.031,24.01,45.88,Recuperacao2
783199,4.112,3.011,2.209,24.00,45.88,Recuperacao2
785230,2.321,1.904,1.644,24.00,45.90,Recuperacao2
787261,2.155,2.204,1.577,24.00,45.88,Recuperacao2
789292,2.276,2.930,1.694,24.00,45.91,Recuperacao2
791323,2.407,2.564,1.767,24.00,45.91,Recuperacao2
793354,3.835,3.451,2.107,24.00,45.91,Recuperacao2
795385,2.018,2.074,1.575,23.99,45.90,Recuperacao2
797416,2.237,2.036,1.782,24.00,45.91,Recuperacao2
799447,2.733,3.050,1.938,24.00,45.90,Recuperacao2
801478,1.906,2.020,1.488,24.00,45.91,Recuperacao2
803509,2.308,2.379,1.769,24.00,45.91,Recuperacao2
805540,2.841,2.995,2.049,24.00,45.90,Recuperacao2
807571,2.308,1.795,1.613,24.00,45.91,Recuperacao2
809602,2.128,2.150,1.561,24.00,45.89,Recuperacao2
811633,2.018,2.081,1.615,24.00,45.90,Recuperacao2
813664,2.047,2.219,1.569,24.00,45.91,Recuperacao2
815695,2.049,2.232,1.457,24.00,45.91,Recuperacao2
817726,2.418,2.284,1.645,24.00,45.91,Recuperacao2
819757,3.581,3.958,2.219,24.00,45.90,Recuperacao2
821788,2.464,2.441,1.866,23.99,45.90,Recuperacao2
823819,2.273,2.327,1.602,23.99,45.90,Recuperacao2
825850,3.120,2.545,1.856,23.99,45.90,Recuperacao2
827881,2.348,2.324,1.719,23.99,45.92,Recuperacao2
829912,2.373,2.049,1.597,23.99,45.91,Recuperacao2
831943,2.586,2.621,1.927,23.99,45.90,Recuperacao2
833974,2.007,1.955,1.542,23.98,45.89,Recuperacao2
836005,2.627,2.795,2.024,23.98,45.91,Recuperacao2
838036,2.177,2.177,1.776,23.98,45.90,Recuperacao2
840067,3.384,2.740,2.038,23.98,45.91,Recuperacao2
842098,2.500,2.911,1.917,23.98,45.91,Recuperacao2
844129,2.222,2.271,1.743,23.97,45.92,Recuperacao2
846160,1.933,1.952,1.553,23.98,45.92,Recuperacao2
848191,2.676,2.150,1.640,23.97,45.92,Recuperacao2
850222,3.675,4.217,2.260,23.97,45.92,Recuperacao2
852253,2.733,3.015,1.931,23.97,45.91,Recuperacao2
854284,2.743,2.743,1.896,23.97,45.94,Recuperacao2
856315,2.054,2.209,1.676,23.97,45.91,Recuperacao2
858346,2.131,2.187,1.717,23.97,45.92,Recuperacao2
860377,2.004,2.150,1.659,23.97,45.91,Recuperacao2
862408,2.018,2.086,1.566,23.97,45.92,Recuperacao2
864439,2.027,1.952,1.529,23.97,45.92,Recuperacao2
866470,2.564,2.494,1.607,23.97,45.92,Recuperacao2
868501,3.329,4.031,2.227,23.97,45.92,Recuperacao2
870532,2.611,2.871,1.987,23.97,45.91,Recuperacao2
872563,2.131,2.199,1.754,23.97,45.91,Recuperacao2
874594,2.098,2.242,1.748,23.97,45.91,Recuperacao2
876625,2.219,2.197,1.628,23.97,45.90,Recuperacao2
878656,2.284,2.276,1.834,23.97,45.90,Recuperacao2
880687,2.549,2.421,1.952,23.97,45.90,Recuperacao2
882718,3.347,3.729,2.204,23.97,45.89,Recuperacao2
884749,2.370,2.187,1.669,23.97,45.91,Recuperacao2
886780,2.061,2.150,1.612,23.97,45.90,Recuperacao2
888811,2.357,1.996,1.754,23.97,45.88,Recuperacao2
890842,3.361,3.892,2.072,23.97,45.87,Recuperacao2
892873,2.199,2.182,1.661,23.98,45.87,Recuperacao2
894904,3.301,4.177,2.124,23.98,45.86,Recuperacao2
896935,2.240,2.067,1.890,23.98,45.86,Recuperacao2
898966,3.311,3.611,2.245,23.98,45.85,Recuperacao2
900997,2.217,2.143,1.726,23.98,45.85,Recuperacao2
903028,2.719,3.153,2.072,23.98,45.85,Recuperacao2
905059,2.058,2.024,1.449,23.98,45.84,Recuperacao2
907090,2.098,2.056,1.689,23.98,45.81,Recuperacao2
909121,2.177,2.318,1.933,23.98,45.81,Recuperacao2
911152,2.634,2.792,1.991,23.98,45.83,Recuperacao2
913183,2.418,3.019,1.933,23.98,45.80,Recuperacao2
915214,2.240,2.653,1.944,23.98,45.80,Recuperacao2
917245,2.182,2.354,1.595,23.97,45.78,Recuperacao2
919276,2.427,2.245,1.707,23.97,45.83,Recuperacao2
921307,2.074,2.404,1.602,23.97,45.81,Recuperacao2
923338,2.464,2.102,1.602,23.97,45.81,Recuperacao2
925369,2.915,2.809,2.040,23.97,45.80,Recuperacao2
927400,2.150,2.346,1.906,23.97,45.80,Recuperacao2
929431,3.575,4.018,2.258,23.96,45.81,Recuperacao2
931462,2.324,2.192,1.687,23.96,45.81,Recuperacao2
933493,2.074,2.555,1.882,23.96,45.83,Recuperacao2
935524,2.938,2.637,2.038,23.95,45.83,Recuperacao2
937555,3.166,4.081,2.150,23.95,45.85,Recuperacao2
939586,2.536,2.605,1.745,23.95,45.85,Recuperacao2
941617,2.207,2.070,1.668,23.95,45.86,Recuperacao2
943648,2.219,2.224,1.654,23.95,45.89,Recuperacao2
945679,2.093,2.040,1.862,23.95,45.91,Recuperacao2
947710,2.503,3.034,2.007,23.95,45.90,Recuperacao2
949741,2.365,2.245,1.743,23.95,45.91,Recuperacao2
951772,2.250,2.335,1.745,23.95,45.95,Recuperacao2
953803,2.683,3.038,2.119,23.95,45.92,Recuperacao2
955834,1.996,2.067,1.537,23.95,45.93,Recuperacao2
957865,2.235,2.229,1.593,23.95,45.92,Recuperacao2
959896,2.214,2.337,1.708,23.95,45.94,Recuperacao2
961927,2.219,2.258,1.836,23.95,45.97,Recuperacao2
963958,2.174,2.637,1.850,23.96,45.98,Recuperacao2
965989,2.086,2.415,1.919,23.96,45.98,Recuperacao2
968020,2.294,2.258,1.933,23.96,45.98,Recuperacao2
970051,2.162,2.470,1.864,23.95,46.05,Recuperacao2
972082,2.396,2.485,1.809,23.96,46.01,Recuperacao2
974113,2.128,2.148,1.761,23.95,46.02,Recuperacao2
976144,3.723,3.707,2.209,23.95,46.04,Recuperacao2
978175,2.152,2.279,1.805,23.95,46.06,Recuperacao2
980206,2.673,1.952,1.673,23.95,46.10,Recuperacao2
982237,3.226,4.257,2.194,23.95,46.15,Recuperacao2
984268,2.889,2.491,1.689,23.96,46.22,Recuperacao2
986299,2.247,2.373,1.725,23.95,46.29,Recuperacao2
988330,3.103,2.611,1.967,23.95,46.30,Recuperacao2
990361,2.634,2.799,2.145,23.95,46.34,Recuperacao2
992392,2.373,2.750,1.921,23.95,46.36,Recuperacao2
994423,2.686,2.757,1.919,23.95,46.37,Recuperacao2
996454,3.801,2.586,1.890,23.95,46.40,Recuperacao2
998485,2.329,2.393,1.784,23.95,46.41,Recuperacao2
1000516,3.611,3.540,2.152,23.95,46.46,Recuperacao2
1002547,2.415,2.567,1.987,23.94,46.47,Recuperacao2
1004578,2.150,2.260,1.661,23.94,46.47,Recuperacao2
1006609,2.058,2.086,1.529,23.94,46.52,Recuperacao2
1008640,2.730,2.509,1.587,23.94,46.55,Recuperacao2
1010671,3.627,3.675,2.224,23.95,46.60,Recuperacao2
1012702,2.589,2.660,1.935,23.94,46.67,Recuperacao2
1014733,2.131,2.370,1.750,23.94,46.74,Recuperacao2
1016764,2.491,3.196,1.948,23.94,46.81,Recuperacao2
1018795,2.820,2.785,1.959,23.95,46.91,Recuperacao2
1020826,2.709,2.589,1.998,23.94,46.97,Recuperacao2
1022857,2.316,2.184,1.603,23.94,47.01,Recuperacao2
1024888,3.095,3.751,2.150,23.94,47.08,Recuperacao2
1026919,2.124,2.140,1.654,23.94,47.13,Recuperacao2
1028950,2.806,2.740,1.955,23.94,47.17,Recuperacao2
1030981,1.925,2.013,1.526,23.94,47.23,Recuperacao2
1033012,2.696,2.922,2.114,23.94,47.28,Recuperacao2
1035043,2.138,1.915,1.574,23.94,47.31,Recuperacao2
1037074,2.024,1.972,1.657,23.94,47.34,Recuperacao2
